,median_house_value
1873,241300.0
1874,65000.0
1875,218200.0
1876,75300.0
1877,172300.0
1878,159400.0
1879,500001.0
1880,417600.0
1881,112500.0
1882,230400.0
1883,240900.0
1884,492300.0
1885,213000.0
1886,144100.0
1887,220700.0
1888,95800.0
1889,438400.0
1890,253200.0
1891,69800.0
1892,61300.0
1893,174400.0
1894,200300.0
1895,237500.0
1896,104300.0
1897,218700.0
1898,153500.0
1899,85500.0
1900,177600.0
1901,136100.0
1902,84200.0
1903,246400.0
1904,166300.0
1905,500001.0
1906,146400.0
1907,57500.0
1908,130600.0
1909,75300.0
1910,337400.0
1911,120900.0
1912,500001.0
1913,204800.0
1914,154300.0
1915,126200.0
1916,252800.0
1917,211000.0
1918,134400.0
1919,227800.0
1920,225000.0
1921,256300.0
1922,218800.0
1923,500001.0
1924,158300.0
1925,244700.0
1926,137200.0
1927,188700.0
1928,72500.0
1929,231200.0
1930,161700.0
1931,325000.0
1932,116000.0
1933,342200.0
1934,189300.0
1935,111700.0
1936,41300.0
1937,52900.0
1938,235500.0
1939,76200.0
1940,117900.0
1941,81700.0
1942,236800.0
1943,252800.0
1944,182700.0
1945,358000.0
1946,53100.0
1947,387400.0
1948,158900.0
1949,162500.0
1950,376100.0
1951,367700.0
1952,109400.0
1953,223100.0
1954,106300.0
1955,227500.0
1956,131300.0
1957,158800.0
1958,167900.0
1959,183100.0
1960,271300.0
1961,161300.0
1962,285400.0
1963,150500.0
1964,65600.0
1965,162100.0
1966,222400.0
1967,287500.0
1968,114600.0
1969,61500.0
1970,181100.0
1971,119400.0
1972,47100.0
1973,137500.0
1974,277800.0
1975,181800.0
1976,183800.0
1977,146700.0
1978,280900.0
1979,268000.0
1980,138800.0
1981,187300.0
1982,172100.0
1983,175400.0
1984,244100.0
1985,194400.0
1986,54200.0
1987,235600.0
1988,160000.0
1989,135200.0
1990,166000.0
1991,174500.0
1992,105400.0
1993,443300.0
1994,383700.0
1995,155000.0
1996,261900.0
1997,405200.0
1998,98200.0
1999,97200.0
2000,47900.0
2001,212500.0
2002,178100.0
2003,425500.0
2004,417600.0
2005,194100.0
2006,105200.0
2007,500001.0
2008,115300.0
2009,104700.0
2010,186500.0
2011,388500.0
2012,274100.0
2013,483300.0
2014,226700.0
2015,150000.0
2016,173000.0
2017,311500.0
2018,500001.0
2019,285200.0
2020,100000.0
2021,271800.0
2022,262500.0
2023,210900.0
2024,230000.0
2025,160600.0
2026,83000.0
2027,136100.0
2028,500001.0
2029,332700.0
2030,42100.0
2031,342400.0
2032,269400.0
2033,127100.0
2034,246000.0
2035,390200.0
2036,238700.0
2037,113800.0
2038,114100.0
2039,119000.0
2040,191500.0
2041,162500.0
2042,96200.0
2043,500000.0
2044,79200.0
2045,190000.0
2046,212100.0
2047,147800.0
2048,271900.0
2049,90600.0
2050,230000.0
2051,51500.0
2052,254500.0
2053,72000.0
2054,186800.0
2055,236500.0
2056,261400.0
2057,105500.0
2058,123100.0
2059,237500.0
2060,67300.0
2061,218400.0
2062,119400.0
2063,209800.0
2064,193800.0
2065,169700.0
2066,259800.0
2067,136100.0
2068,500001.0
2069,281300.0
2070,216100.0
2071,117400.0
2072,500001.0
2073,104200.0
2074,128100.0
2075,64700.0
2076,73500.0
2077,170200.0
2078,241200.0
2079,81500.0
2080,97400.0
2081,230000.0
2082,156300.0
2083,335200.0
2084,324600.0
2085,175800.0
2086,137300.0
2087,121400.0
2088,242700.0
2089,66200.0
2090,166500.0
2091,163500.0
2092,121900.0
2093,98300.0
2094,386600.0
2095,139000.0
2096,238200.0
2097,153800.0
2098,214300.0
2099,93600.0
2100,207000.0
2101,204100.0
2102,148800.0
2103,196100.0
2104,96900.0
2105,295400.0
2106,207600.0
2107,88900.0
2108,221900.0
2109,500001.0
2110,193400.0
2111,322500.0
2112,189000.0
2113,307400.0
2114,91800.0
2115,258900.0
2116,160700.0
2117,186000.0
2118,470000.0
2119,114800.0
2120,284900.0
2121,143800.0
2122,230700.0
2123,300800.0
2124,160100.0
2125,238300.0
2126,232800.0
2127,291200.0
2128,414800.0
2129,387700.0
2130,86200.0
2131,55000.0
2132,241300.0
2133,191100.0
2134,100000.0
2135,139200.0
2136,192300.0
2137,104800.0
2138,137500.0
2139,108200.0
2140,54400.0
2141,135300.0
2142,235000.0
2143,163200.0
2144,341300.0
2145,160600.0
2146,220500.0
2147,126800.0
2148,327700.0
2149,96700.0
2150,110400.0
2151,186500.0
2152,161400.0
2153,124600.0
2154,168400.0
2155,218200.0
2156,166800.0
2157,350000.0
2158,87400.0
2159,93800.0
2160,112500.0
2161,68900.0
2162,161100.0
2163,427700.0
2164,122300.0
2165,143000.0
2166,310000.0
2167,155500.0
2168,69700.0
2169,90600.0
2170,218800.0
2171,75000.0
2172,138800.0
2173,283100.0
2174,125000.0
2175,500001.0
2176,161800.0
2177,281500.0
2178,193200.0
2179,75900.0
2180,64600.0
2181,246200.0
2182,172500.0
2183,485700.0
2184,59000.0
2185,318700.0
2186,282500.0
2187,500001.0
2188,400000.0
2189,79200.0
2190,152800.0
2191,52800.0
2192,500001.0
2193,383300.0
2194,264500.0
2195,112500.0
2196,315800.0
2197,48800.0
2198,182000.0
2199,219200.0
2200,101800.0
2201,350000.0
2202,53300.0
2203,149300.0
2204,222200.0
2205,397300.0
2206,65400.0
2207,268100.0
2208,500001.0
2209,129100.0
2210,151100.0
2211,160800.0
2212,234700.0
2213,246400.0
2214,146900.0
2215,500001.0
2216,118400.0
2217,93200.0
2218,252800.0
2219,217100.0
2220,174100.0
2221,293300.0
2222,209500.0
2223,201400.0
2224,202900.0
2225,110200.0
2226,183500.0
2227,189900.0
2228,176000.0
2229,150700.0
2230,351900.0
2231,346000.0
2232,167500.0
2233,70100.0
2234,500001.0
2235,186800.0
2236,133700.0
2237,199000.0
2238,423200.0
2239,316700.0
2240,104900.0
2241,109400.0
2242,51900.0
2243,118800.0
2244,157500.0
2245,174100.0
2246,500001.0
2247,57600.0
2248,275000.0
2249,190100.0
2250,81900.0
2251,97300.0
2252,274200.0
2253,94800.0
2254,112600.0
2255,264700.0
2256,500001.0
2257,193200.0
2258,217700.0
2259,99500.0
2260,273700.0
2261,500001.0
2262,155500.0
2263,103800.0
2264,90000.0
2265,84500.0
2266,99000.0
2267,111900.0
2268,292200.0
2269,445700.0
2270,71900.0
2271,160500.0
2272,165600.0
2273,96500.0
2274,366200.0
2275,135400.0
2276,294400.0
2277,340400.0
2278,147900.0
2279,157500.0
2280,203000.0
2281,234300.0
2282,111000.0
2283,126800.0
2284,295600.0
2285,58100.0
2286,98000.0
2287,88800.0
2288,167300.0
2289,262100.0
2290,162500.0
2291,52000.0
2292,112500.0
2293,138200.0
2294,314100.0
2295,60700.0
2296,153100.0
2297,157500.0
2298,42500.0
2299,237500.0
2300,44000.0
2301,112500.0
2302,330400.0
2303,287900.0
2304,127600.0
2305,243800.0
2306,177400.0
2307,248100.0
2308,137900.0
2309,285200.0
2310,179300.0
2311,125000.0
2312,189200.0
2313,112100.0
2314,341300.0
2315,186800.0
2316,268500.0
2317,90400.0
2318,91300.0
2319,153800.0
2320,177900.0
2321,305800.0
2322,500001.0
2323,250000.0
2324,369400.0
2325,321700.0
2326,312000.0
2327,98500.0
2328,500001.0
2329,156900.0
2330,500001.0
2331,248100.0
2332,257500.0
2333,500001.0
2334,342500.0
2335,178600.0
2336,119800.0
2337,286100.0
2338,340600.0
2339,105400.0
2340,188900.0
2341,55000.0
2342,289600.0
2343,223100.0
2344,187500.0
2345,117000.0
2346,42500.0
2347,240500.0
2348,402900.0
2349,176600.0
2350,377200.0
2351,82500.0
2352,169800.0
2353,342000.0
2354,345800.0
2355,96200.0
2356,132600.0
2357,139300.0
2358,210900.0
2359,188800.0
2360,108000.0
2361,266000.0
2362,258800.0
2363,99200.0
2364,250800.0
2365,86400.0
2366,297900.0
2367,271300.0
2368,247300.0
2369,153000.0
2370,79000.0
2371,100400.0
2372,112500.0
2373,62900.0
2374,112500.0
2375,69100.0
2376,152100.0
2377,187900.0
2378,330300.0
2379,93400.0
2380,130400.0
2381,351900.0
2382,143400.0
2383,137500.0
2384,338200.0
2385,163700.0
2386,161000.0
2387,152800.0
2388,59400.0
2389,396300.0
2390,145800.0
2391,200000.0
2392,84700.0
2393,187500.0
2394,98600.0
2395,500000.0
2396,218800.0
2397,81000.0
2398,69500.0
2399,135000.0
2400,162500.0
2401,94800.0
2402,291500.0
2403,361200.0
2404,500001.0
2405,391200.0
2406,201900.0
2407,64100.0
2408,173400.0
2409,141000.0
2410,500001.0
2411,92600.0
2412,155200.0
2413,100000.0
2414,89800.0
2415,500001.0
2416,178100.0
2417,142500.0
2418,66000.0
2419,205700.0
2420,275000.0
2421,160000.0
2422,98500.0
2423,207400.0
2424,122800.0
2425,344700.0
2426,64400.0
2427,500001.0
2428,365600.0
2429,329400.0
2430,137500.0
2431,85700.0
2432,271700.0
2433,222000.0
2434,70700.0
2435,315900.0
2436,412600.0
2437,167800.0
2438,52000.0
2439,287500.0
2440,186200.0
2441,318500.0
2442,58500.0
2443,137500.0
2444,212300.0
2445,500001.0
2446,166800.0
2447,313900.0
2448,56600.0
2449,86400.0
2450,60000.0
2451,166100.0
2452,116700.0
2453,500001.0
2454,278800.0
2455,93000.0
2456,185600.0
2457,367700.0
2458,123500.0
2459,66000.0
2460,500001.0
2461,200000.0
2462,159200.0
2463,242300.0
2464,251100.0
2465,98400.0
2466,51600.0
2467,284600.0
2468,65900.0
2469,293800.0
2470,266700.0
2471,159700.0
2472,135300.0
2473,241200.0
2474,118800.0
2475,254100.0
2476,189700.0
2477,22500.0
2478,97900.0
2479,139100.0
2480,313600.0
2481,475000.0
2482,138900.0
2483,269700.0
2484,269700.0
2485,500001.0
2486,188500.0
2487,135900.0
2488,500001.0
2489,183400.0
2490,213200.0
2491,212500.0
2492,213200.0
2493,398400.0
2494,352700.0
2495,250700.0
2496,500001.0
2497,500001.0
2498,500001.0
2499,85600.0
2500,167600.0
2501,176900.0
2502,312500.0
2503,169800.0
2504,138000.0
2505,164600.0
2506,125000.0
2507,79100.0
2508,236100.0
2509,450000.0
2510,120500.0
2511,226800.0
2512,54800.0
2513,191300.0
2514,171400.0
2515,474600.0
2516,184400.0
2517,91400.0
2518,269100.0
2519,26600.0
2520,63800.0
2521,91800.0
2522,500001.0
2523,221400.0
2524,261000.0
2525,221000.0
2526,62200.0
2527,387500.0
2528,95000.0
2529,396000.0
2530,294100.0
2531,344100.0
2532,228400.0
2533,500001.0
2534,173200.0
2535,331000.0
2536,159500.0
2537,488900.0
2538,139100.0
2539,461200.0
2540,77300.0
2541,500001.0
2542,220800.0
2543,104200.0
2544,500001.0
2545,185400.0
2546,500001.0
2547,187500.0
2548,89500.0
2549,82700.0
2550,162500.0
2551,170200.0
2552,165800.0
2553,71900.0
2554,195000.0
2555,112800.0
2556,176800.0
2557,272000.0
2558,500001.0
2559,386100.0
2560,181400.0
2561,145800.0
2562,200800.0
2563,150000.0
2564,162500.0
2565,214600.0
2566,241700.0
2567,72500.0
2568,127100.0
2569,111300.0
2570,79500.0
2571,241700.0
2572,357900.0
2573,128600.0
2574,500001.0
2575,100000.0
2576,50400.0
2577,59100.0
2578,232900.0
2579,294800.0
2580,130000.0
2581,203700.0
2582,500001.0
2583,264900.0
2584,151300.0
2585,500001.0
2586,129200.0
2587,456300.0
2588,223800.0
2589,126900.0
2590,163900.0
2591,160200.0
2592,150000.0
2593,187500.0
2594,500001.0
2595,124100.0
2596,290900.0
2597,69500.0
2598,106400.0
2599,353200.0
2600,407500.0
2601,384600.0
2602,89800.0
2603,180500.0
2604,71400.0
2605,366700.0
2606,250000.0
2607,358800.0
2608,143800.0
2609,258100.0
2610,113400.0
2611,241400.0
2612,141900.0
2613,187500.0
2614,500001.0
2615,120300.0
2616,117600.0
2617,184400.0
2618,147100.0
2619,209100.0
2620,143900.0
2621,224400.0
2622,265400.0
2623,156000.0
2624,500001.0
2625,205600.0
2626,63500.0
2627,58300.0
2628,80000.0
2629,155500.0
2630,283300.0
2631,64700.0
2632,110100.0
2633,193800.0
2634,304400.0
2635,162800.0
2636,267100.0
2637,500001.0
2638,454400.0
2639,331800.0
2640,114900.0
2641,137500.0
2642,141700.0
2643,48000.0
2644,179200.0
2645,245300.0
2646,310700.0
2647,106300.0
2648,395000.0
2649,261000.0
2650,338600.0
2651,253900.0
2652,69300.0
2653,219500.0
2654,216900.0
2655,232100.0
2656,225600.0
2657,217300.0
2658,311300.0
2659,385000.0
2660,136300.0
2661,68900.0
2662,159200.0
2663,178200.0
2664,362200.0
2665,500001.0
2666,212000.0
2667,500001.0
2668,264600.0
2669,226500.0
2670,252500.0
2671,153500.0
2672,179300.0
2673,83500.0
2674,444100.0
2675,195800.0
2676,52000.0
2677,252400.0
2678,255400.0
2679,166100.0
2680,93600.0
2681,107000.0
2682,130700.0
2683,307100.0
2684,121400.0
2685,363700.0
2686,205600.0
2687,47600.0
2688,236000.0
2689,76400.0
2690,238800.0
2691,166100.0
2692,112500.0
2693,445700.0
2694,156000.0
2695,339700.0
2696,84700.0
2697,268500.0
2698,176000.0
2699,184900.0
2700,147400.0
2701,93000.0
2702,376000.0
2703,366700.0
2704,500001.0
2705,117600.0
2706,87600.0
2707,204500.0
2708,154400.0
2709,119300.0
2710,146500.0
2711,179100.0
2712,218200.0
2713,238800.0
2714,160200.0
2715,155600.0
2716,500001.0
2717,140300.0
2718,325000.0
2719,193500.0
2720,221100.0
2721,181700.0
2722,186300.0
2723,139500.0
2724,96400.0
2725,216700.0
2726,51700.0
2727,143400.0
2728,155000.0
2729,104700.0
2730,225700.0
2731,115400.0
2732,286800.0
2733,500001.0
2734,234600.0
2735,92600.0
2736,308500.0
2737,100100.0
2738,215600.0
2739,180400.0
2740,161200.0
2741,107200.0
2742,53900.0
2743,86100.0
2744,475000.0
2745,500001.0
2746,135700.0
2747,134500.0
2748,204200.0
2749,374300.0
2750,226700.0
2751,178100.0
2752,161800.0
2753,213200.0
2754,105100.0
2755,477100.0
2756,500001.0
2757,86200.0
2758,141600.0
2759,142100.0
2760,174400.0
2761,190300.0
2762,84700.0
2763,218500.0
2764,500001.0
2765,186100.0
2766,282600.0
2767,61500.0
2768,118400.0
2769,205100.0
2770,79500.0
2771,500001.0
2772,177200.0
2773,182100.0
2774,439300.0
2775,150000.0
2776,88800.0
2777,103300.0
2778,97100.0
2779,225000.0
2780,118100.0
2781,98400.0
2782,58800.0
2783,90100.0
2784,248900.0
2785,117800.0
2786,198900.0
2787,361400.0
2788,142600.0
2789,96900.0
2790,262100.0
2791,229200.0
2792,189600.0
2793,50600.0
2794,161000.0
2795,206100.0
2796,162100.0
2797,89600.0
2798,266000.0
2799,200400.0
2800,154900.0
2801,394400.0
2802,231500.0
2803,158500.0
2804,139800.0
2805,186900.0
2806,136400.0
2807,118500.0
2808,243800.0
2809,206900.0
2810,127800.0
2811,139700.0
2812,500001.0
2813,339700.0
2814,231800.0
2815,72200.0
2816,190800.0
2817,180600.0
2818,64100.0
2819,112600.0
2820,130700.0
2821,267600.0
2822,148800.0
2823,185700.0
2824,88200.0
2825,302900.0
2826,141400.0
2827,116400.0
2828,137500.0
2829,238100.0
2830,72300.0
2831,500001.0
2832,170800.0
2833,75300.0
2834,80000.0
2835,186300.0
2836,107400.0
2837,134100.0
2838,306600.0
2839,381800.0
2840,470800.0
2841,237500.0
2842,415300.0
2843,175000.0
2844,105500.0
2845,174200.0
2846,359500.0
2847,173600.0
2848,141500.0
2849,146100.0
2850,192500.0
2851,102700.0
2852,127100.0
2853,202400.0
2854,370100.0
2855,237200.0
2856,226500.0
2857,87500.0
2858,500001.0
2859,70800.0
2860,158200.0
2861,127700.0
2862,326500.0
2863,233900.0
2864,104500.0
2865,73800.0
2866,101000.0
2867,120800.0
2868,500001.0
2869,227300.0
2870,348900.0
2871,105300.0
2872,256300.0
2873,434500.0
2874,192900.0
2875,450800.0
2876,500001.0
2877,137500.0
2878,66800.0
2879,264400.0
2880,500001.0
2881,76100.0
2882,116800.0
2883,196700.0
2884,204300.0
2885,133000.0
2886,161000.0
2887,105400.0
2888,144100.0
2889,150000.0
2890,364300.0
2891,70500.0
2892,500001.0
2893,275000.0
2894,119400.0
2895,319700.0
2896,198400.0
2897,417300.0
2898,418800.0
2899,45500.0
2900,182400.0
2901,69100.0
2902,152500.0
2903,164900.0
2904,91400.0
2905,268200.0
2906,74100.0
2907,196600.0
2908,128000.0
2909,100400.0
2910,111400.0
2911,197200.0
2912,87600.0
2913,125000.0
2914,247400.0
2915,396400.0
2916,232400.0
2917,355800.0
2918,144300.0
2919,186400.0
2920,283300.0
2921,339000.0
2922,225000.0
2923,190700.0
2924,150400.0
2925,74000.0
2926,86900.0
2927,153600.0
2928,112500.0
2929,163800.0
2930,267100.0
2931,111300.0
2932,151600.0
2933,151600.0
2934,146400.0
2935,169300.0
2936,141700.0
2937,210100.0
2938,87100.0
2939,112000.0
2940,71300.0
2941,98400.0
2942,42500.0
2943,146700.0
2944,189800.0
2945,126600.0
2946,250000.0
2947,102500.0
2948,296400.0
2949,134000.0
2950,333500.0
2951,96900.0
2952,78800.0
2953,240300.0
2954,296600.0
2955,247700.0
2956,215400.0
2957,336600.0
2958,136900.0
2959,290900.0
2960,184100.0
2961,352100.0
2962,37500.0
2963,85300.0
2964,187500.0
2965,294100.0
2966,144700.0
2967,223900.0
2968,118500.0
2969,215500.0
2970,500001.0
2971,65800.0
2972,240100.0
2973,80400.0
2974,500001.0
2975,182000.0
2976,387500.0
2977,500001.0
2978,182100.0
2979,364700.0
2980,51400.0
2981,178800.0
2982,100000.0
2983,62400.0
2984,457700.0
2985,127700.0
2986,85800.0
2987,287900.0
2988,181800.0
2989,173100.0
2990,219300.0
2991,55300.0
2992,291700.0
2993,86900.0
2994,65400.0
2995,220000.0
2996,114200.0
2997,189100.0
2998,370000.0
2999,181100.0
3000,123000.0
3001,75600.0
3002,212500.0
3003,156400.0
3004,358500.0
3005,100000.0
3006,245500.0
3007,109700.0
3008,158200.0
3009,124200.0
3010,108900.0
3011,55000.0
3012,145500.0
3013,438000.0
3014,350200.0
3015,325900.0
3016,225800.0
3017,500001.0
3018,115500.0
3019,375000.0
3020,355500.0
3021,100000.0
3022,118200.0
3023,347800.0
3024,54100.0
3025,304200.0
3026,93800.0
3027,104000.0
3028,188100.0
3029,250000.0
3030,165900.0
3031,71300.0
3032,170800.0
3033,200500.0
3034,234000.0
3035,110100.0
3036,90400.0
3037,82100.0
3038,244800.0
3039,200800.0
3040,163600.0
3041,184700.0
3042,196600.0
3043,145000.0
3044,87000.0
3045,131000.0
3046,222700.0
3047,159300.0
3048,241500.0
3049,73000.0
3050,73800.0
3051,300000.0
3052,85900.0
3053,37900.0
3054,152900.0
3055,318500.0
3056,159600.0
3057,100500.0
3058,342900.0
3059,277000.0
3060,162700.0
3061,196500.0
3062,70200.0
3063,266700.0
3064,390000.0
3065,71500.0
3066,246000.0
3067,275400.0
3068,182600.0
3069,135300.0
3070,240800.0
3071,144000.0
3072,187700.0
3073,58100.0
3074,187500.0
3075,74200.0
3076,143500.0
3077,500001.0
3078,95200.0
3079,189400.0
3080,117900.0
3081,331300.0
3082,500001.0
3083,131300.0
3084,500001.0
3085,162500.0
3086,150400.0
3087,500001.0
3088,263900.0
3089,137500.0
3090,230400.0
3091,281300.0
3092,456200.0
3093,406200.0
3094,331600.0
3095,216700.0
3096,162500.0
3097,311500.0
3098,270000.0
3099,72100.0
3100,91100.0
3101,92200.0
3102,500001.0
3103,89800.0
3104,158200.0
3105,215200.0
3106,105700.0
3107,500001.0
3108,285000.0
3109,310100.0
3110,185300.0
3111,98200.0
3112,107000.0
3113,84500.0
3114,160000.0
3115,137800.0
3116,295600.0
3117,43900.0
3118,327500.0
3119,92700.0
3120,216500.0
3121,234700.0
3122,55400.0
3123,113300.0
3124,225000.0
3125,196000.0
3126,331000.0
3127,140700.0
3128,108000.0
3129,95900.0
3130,272400.0
3131,138600.0
3132,239300.0
3133,500001.0
3134,130600.0
3135,276600.0
3136,125000.0
3137,251500.0
3138,213300.0
3139,237500.0
3140,404000.0
3141,138100.0
3142,76200.0
3143,62000.0
3144,83300.0
3145,164300.0
3146,500001.0
3147,269700.0
3148,176100.0
3149,114200.0
3150,500001.0
3151,267100.0
3152,47500.0
3153,149500.0
3154,259600.0
3155,198200.0
3156,142200.0
3157,101400.0
3158,190600.0
3159,168400.0
3160,237500.0
3161,175000.0
3162,334700.0
3163,213200.0
3164,338000.0
3165,88500.0
3166,75800.0
3167,500000.0
3168,342700.0
3169,199400.0
3170,500001.0
3171,342700.0
3172,88300.0
3173,62000.0
3174,54200.0
3175,242500.0
3176,366700.0
3177,273100.0
3178,138500.0
3179,500001.0
3180,226000.0
3181,134800.0
3182,171400.0
3183,177900.0
3184,321900.0
3185,71100.0
3186,169000.0
3187,221200.0
3188,84200.0
3189,274000.0
3190,138100.0
3191,88900.0
3192,319100.0
3193,197800.0
3194,174200.0
3195,187500.0
3196,110300.0
3197,341700.0
3198,75000.0
3199,118800.0
3200,169500.0
3201,153100.0
3202,134500.0
3203,500001.0
3204,180900.0
3205,394100.0
3206,112500.0
3207,133500.0
3208,102300.0
3209,192200.0
3210,262000.0
3211,104900.0
3212,235400.0
3213,257000.0
3214,122600.0
3215,85700.0
3216,212500.0
3217,205800.0
3218,339100.0
3219,103600.0
3220,340800.0
3221,294500.0
3222,197600.0
3223,210900.0
3224,155000.0
3225,105500.0
3226,115400.0
3227,101300.0
3228,225000.0
3229,490400.0
3230,150000.0
3231,121300.0
3232,383800.0
3233,250000.0
3234,247900.0
3235,204100.0
3236,500001.0
3237,110300.0
3238,198500.0
3239,380400.0
3240,250000.0
3241,500001.0
3242,500001.0
3243,191600.0
3244,181000.0
3245,187500.0
3246,140600.0
3247,310000.0
3248,301800.0
3249,248700.0
3250,317700.0
3251,147100.0
3252,133000.0
3253,447700.0
3254,340700.0
3255,223500.0
3256,227400.0
3257,75000.0
3258,75000.0
3259,67500.0
3260,364700.0
3261,126300.0
3262,165000.0
3263,158100.0
3264,163700.0
3265,98800.0
3266,214000.0
3267,89000.0
3268,209900.0
3269,485300.0
3270,182100.0
3271,187500.0
3272,239400.0
3273,269100.0
3274,108300.0
3275,125000.0
3276,68400.0
3277,115400.0
3278,204000.0
3279,236100.0
3280,196900.0
3281,87500.0
3282,275000.0
3283,173800.0
3284,157700.0
3285,61000.0
3286,220100.0
3287,68200.0
3288,189800.0
3289,169800.0
3290,198300.0
3291,500001.0
3292,268000.0
3293,154600.0
3294,179200.0
3295,126500.0
3296,196400.0
3297,178600.0
3298,87700.0
3299,69100.0
3300,293900.0
3301,303200.0
3302,333100.0
3303,179400.0
3304,450000.0
3305,88700.0
3306,210500.0
3307,276100.0
3308,131300.0
3309,312500.0
3310,52500.0
3311,150000.0
3312,117200.0
3313,101600.0
3314,80600.0
3315,94600.0
3316,218800.0
3317,346500.0
3318,103400.0
3319,450700.0
3320,110000.0
3321,187500.0
3322,57800.0
3323,143800.0
3324,227100.0
3325,148700.0
3326,405400.0
3327,255200.0
3328,500000.0
3329,217100.0
3330,161400.0
3331,115800.0
3332,257700.0
