,0
9574,4377
9575,6272
9576,4217
9577,606
9578,4828
9579,12217
9580,9244
9581,6081
9582,15913
9583,112
9584,6334
9585,5580
9586,13972
9587,19480
9588,15747
9589,13462
9590,2434
9591,85
9592,8719
9593,15743
9594,5706
9595,14542
9596,13017
9597,15706
9598,7793
9599,3946
9600,12001
9601,17168
9602,10424
9603,5548
9604,14111
9605,17475
9606,11322
9607,16277
9608,10760
9609,7247
9610,18640
9611,12866
9612,3262
9613,3648
9614,20073
9615,3316
9616,19802
9617,14221
9618,1252
9619,18474
9620,3743
9621,6873
9622,3106
9623,13617
9624,13005
9625,10033
9626,2812
9627,2332
9628,8748
9629,20268
9630,14530
9631,16394
9632,10139
9633,8232
9634,4560
9635,20290
9636,2051
9637,4909
9638,15895
9639,6025
9640,3703
9641,17582
9642,11996
9643,6446
9644,14143
9645,1392
9646,9127
9647,20039
9648,2397
9649,2403
9650,11343
9651,18790
9652,11633
9653,131
9654,12273
9655,17446
9656,6723
9657,1460
9658,3382
9659,17174
9660,6405
9661,9275
9662,8539
9663,9551
9664,15178
9665,3927
9666,5142
9667,3836
9668,8876
9669,102
9670,17646
9671,18303
9672,14243
9673,17896
9674,13913
9675,12669
9676,8127
9677,2029
9678,6173
9679,9988
9680,12281
9681,17395
9682,11385
9683,1675
9684,8306
9685,11267
9686,5050
9687,17740
9688,8350
9689,8133
9690,10089
9691,9629
9692,19308
9693,4927
9694,19566
9695,4230
9696,1682
9697,13739
9698,18391
9699,2396
9700,1751
9701,18860
9702,4423
9703,16192
9704,18737
9705,5516
9706,8335
9707,10842
9708,19859
9709,3224
9710,5322
9711,14278
9712,6240
9713,12585
9714,16958
9715,10303
9716,11477
9717,95
9718,1904
9719,6076
9720,6999
9721,18275
9722,5220
9723,4085
9724,18763
9725,17414
9726,15242
9727,3678
9728,4077
9729,12863
9730,1408
9731,20199
9732,10688
9733,20420
9734,18923
9735,16078
9736,19842
9737,19060
9738,6035
9739,8969
9740,6659
9741,17035
9742,8687
9743,17758
9744,9843
9745,9892
9746,17427
9747,467
9748,4563
9749,9976
9750,9398
9751,20157
9752,19917
9753,10937
9754,14280
9755,16122
9756,9237
9757,16314
9758,2864
9759,13566
9760,20603
9761,19353
9762,6801
9763,8292
9764,8956
9765,10224
9766,10853
9767,5630
9768,15370
9769,7291
9770,797
9771,12564
9772,16686
9773,14864
9774,6597
9775,11459
9776,1370
9777,988
9778,3143
9779,17381
9780,7096
9781,6851
9782,19736
9783,10351
9784,8892
9785,15942
9786,18933
9787,9153
9788,17549
9789,20352
9790,20478
9791,1989
9792,3110
9793,3453
9794,9549
9795,13643
9796,18249
9797,1149
9798,18395
9799,4043
9800,14661
9801,7030
9802,13784
9803,7216
9804,14669
9805,6818
9806,6228
9807,9862
9808,6122
9809,18148
9810,6514
9811,4071
9812,19157
9813,10056
9814,10373
9815,4096
9816,15373
9817,13210
9818,16714
9819,5555
9820,7437
9821,18354
9822,1318
9823,17327
9824,19995
9825,2531
9826,9212
9827,10309
9828,8299
9829,4025
9830,384
9831,19415
9832,4294
9833,13796
9834,9417
9835,16843
9836,980
9837,12354
9838,5047
9839,656
9840,13873
9841,14364
9842,10412
9843,1749
9844,5491
9845,13512
9846,5968
9847,12505
9848,14213
9849,7128
9850,17803
9851,15254
9852,19969
9853,15694
9854,18840
9855,7641
9856,5432
9857,2654
9858,10192
9859,14929
9860,17795
9861,418
9862,12708
9863,9839
9864,17114
9865,17791
9866,11870
9867,4194
9868,16782
9869,20532
9870,14326
9871,12960
9872,1343
9873,8938
9874,10864
9875,7309
9876,17269
9877,18577
9878,692
9879,13495
9880,3377
9881,767
9882,10999
9883,17507
9884,8672
9885,16606
9886,4622
9887,7380
9888,10389
9889,4950
9890,9165
9891,14011
9892,7969
9893,15316
9894,15847
9895,12433
9896,16120
9897,20102
9898,1255
9899,6878
9900,17613
9901,13843
9902,18302
9903,15197
9904,19062
9905,1103
9906,254
9907,20302
9908,15495
9909,18342
9910,4111
9911,2824
9912,8816
9913,9753
9914,17547
9915,4923
9916,18116
9917,11919
9918,17811
9919,15696
9920,20123
9921,12220
9922,5482
9923,2970
9924,13429
9925,14177
9926,15613
9927,7549
9928,11481
9929,9057
9930,1728
9931,18451
9932,15740
9933,6635
9934,9726
9935,5621
9936,9511
9937,15781
9938,15990
9939,5083
9940,17355
9941,3002
9942,12562
9943,1284
9944,9958
9945,18076
9946,1381
9947,1767
9948,13315
9949,20264
9950,18668
9951,19702
9952,19316
9953,11682
9954,7931
9955,11767
9956,6904
9957,5247
9958,570
9959,14126
9960,10297
9961,6686
9962,2945
9963,11331
9964,10716
9965,3593
9966,9656
9967,15876
9968,5952
9969,7819
9970,8242
9971,10399
9972,5480
9973,15483
9974,1262
9975,9531
9976,12380
9977,10659
9978,17884
9979,14642
9980,12421
9981,7639
9982,16412
9983,19939
9984,6889
9985,471
9986,9128
9987,9197
9988,15425
9989,8241
9990,7670
9991,2058
9992,2736
9993,20379
9994,18599
9995,1286
9996,4137
9997,11817
9998,12558
9999,15852
10000,7629
10001,3440
10002,3249
10003,1831
10004,17011
10005,8261
10006,4975
10007,19634
10008,3543
10009,9466
10010,7454
10011,10894
10012,19590
10013,9557
10014,8310
10015,279
10016,2042
10017,8346
10018,11187
10019,5031
10020,6751
10021,2436
10022,4133
10023,16470
10024,4553
10025,20233
10026,8431
10027,9620
10028,7397
10029,9267
10030,7635
10031,18949
10032,13459
10033,3326
10034,18288
10035,9042
10036,9625
10037,2613
10038,3045
10039,4971
10040,10603
10041,16588
10042,13785
10043,20142
10044,19220
10045,8234
10046,3611
10047,2116
10048,5609
10049,15137
10050,10947
10051,20443
10052,17364
10053,17644
10054,15936
10055,14016
10056,4268
10057,2811
10058,20316
10059,2842
10060,17003
10061,7627
10062,12618
10063,13666
10064,15146
10065,12429
10066,12817
10067,6216
10068,15555
10069,10012
10070,17668
10071,4915
10072,8228
10073,9077
10074,14108
10075,11911
10076,462
10077,395
10078,11146
10079,13670
10080,8342
10081,11415
10082,9983
10083,15511
10084,1693
10085,5222
10086,3636
10087,1696
10088,5224
10089,17933
10090,9807
10091,20174
10092,14046
10093,8268
10094,3194
10095,15884
10096,10222
10097,13377
10098,8841
10099,8716
10100,2458
10101,9391
10102,20306
10103,15580
10104,14986
10105,17673
10106,11029
10107,18392
10108,8423
10109,15059
10110,16346
10111,17090
10112,2519
10113,1365
10114,16814
10115,149
10116,13645
10117,10397
10118,17844
10119,11879
10120,17731
10121,12040
10122,789
10123,6925
10124,3954
10125,9589
10126,11974
10127,1315
10128,16527
10129,20460
10130,11424
10131,18314
10132,16510
10133,2275
10134,15832
10135,18100
10136,13265
10137,18219
10138,13886
10139,1068
10140,5939
10141,19865
10142,3971
10143,20409
10144,3517
10145,4231
10146,13211
10147,5207
10148,4744
10149,18878
10150,10126
10151,5370
10152,12260
10153,17986
10154,17379
10155,18568
10156,14641
10157,11530
10158,7934
10159,5018
10160,6389
10161,5165
10162,7924
10163,8636
10164,4223
10165,16836
10166,16518
10167,9819
10168,20435
10169,15104
10170,20258
10171,19898
10172,13007
10173,8170
10174,14947
10175,5536
10176,9512
10177,6255
10178,5590
10179,727
10180,19368
10181,8493
10182,3752
10183,13967
10184,14696
10185,12548
10186,9505
10187,7359
10188,18152
10189,7294
10190,13747
10191,6937
10192,17985
10193,19351
10194,7173
10195,19975
10196,11057
10197,3937
10198,1229
10199,19054
10200,7539
10201,11239
10202,6056
10203,5426
10204,19896
10205,3553
10206,14903
10207,5463
10208,14414
10209,16856
10210,6170
10211,17766
10212,15791
10213,9264
10214,6057
10215,18332
10216,10388
10217,680
10218,9704
10219,18514
10220,15389
10221,209
10222,2889
10223,11194
10224,12490
10225,10098
10226,1477
10227,253
10228,2273
10229,17356
10230,17784
10231,8853
10232,10849
10233,19947
10234,10577
10235,20446
10236,12962
10237,2118
10238,7577
10239,13593
10240,4250
10241,4415
10242,8443
10243,17982
10244,15768
10245,12906
10246,8764
10247,1560
10248,11023
10249,2669
10250,17493
10251,411
10252,5026
10253,6966
10254,6499
10255,10855
10256,2681
10257,17396
10258,12627
10259,13602
10260,5751
10261,20219
10262,12613
10263,8007
10264,4028
10265,9972
10266,7551
10267,16226
10268,20126
10269,13283
10270,9578
10271,17720
10272,11411
10273,20216
10274,8305
10275,10370
10276,17123
10277,20187
10278,4738
10279,3934
10280,106
10281,6181
10282,15298
10283,8809
10284,15361
10285,18827
10286,4780
10287,19766
10288,17029
10289,4754
10290,16200
10291,9783
10292,2821
10293,18583
10294,4672
10295,13942
10296,11259
10297,10583
10298,10244
10299,9929
10300,2462
10301,8129
10302,277
10303,4277
10304,15221
10305,711
10306,1139
10307,15665
10308,2731
10309,7903
10310,2656
10311,12794
10312,4781
10313,14264
10314,13034
10315,19445
10316,717
10317,224
10318,3048
10319,3782
10320,18849
10321,18060
10322,6268
10323,5111
10324,17598
10325,788
10326,6374
10327,12459
10328,19083
10329,2299
10330,3679
10331,6809
10332,6778
10333,8932
10334,7762
10335,2087
10336,10501
10337,88
10338,16612
10339,3646
10340,15693
10341,10003
10342,7830
10343,2894
10344,412
10345,10589
10346,10539
10347,3737
10348,17252
10349,8972
10350,11436
10351,11453
10352,18365
10353,16429
10354,6897
10355,4374
10356,15699
10357,4212
10358,1536
10359,15403
10360,10419
10361,16157
10362,8863
10363,2679
10364,20526
10365,1455
10366,7002
10367,12974
10368,2726
10369,19997
10370,1612
10371,16501
10372,7
10373,6376
10374,10172
10375,7025
10376,14650
10377,9344
10378,9209
10379,2354
10380,12514
10381,4629
10382,9317
10383,18594
10384,8200
10385,16101
10386,11427
10387,15811
10388,5588
10389,12519
10390,13200
10391,12425
10392,4219
10393,12811
10394,865
10395,842
10396,19589
10397,321
10398,18677
10399,10152
10400,3201
10401,2641
10402,15336
10403,1517
10404,3661
10405,6279
10406,17212
10407,8383
10408,2762
10409,4918
10410,12304
10411,18791
10412,3248
10413,5330
10414,7335
10415,11702
10416,11394
10417,5090
10418,9555
10419,12926
10420,16286
10421,15318
10422,18511
10423,14233
10424,9901
10425,13737
10426,19564
10427,4246
10428,15698
10429,3104
10430,5341
10431,6601
10432,6362
10433,4515
10434,5163
10435,13216
10436,20590
10437,784
10438,16822
10439,7920
10440,8274
10441,14135
10442,11855
10443,3
10444,11931
10445,11271
10446,19378
10447,4304
10448,1919
10449,11456
10450,18297
10451,3458
10452,20329
10453,13689
10454,13208
10455,11066
10456,5164
10457,14853
10458,4693
10459,15603
10460,18344
10461,16622
10462,8214
10463,8982
10464,4167
10465,8334
10466,9006
10467,14225
10468,12523
10469,1140
10470,16684
10471,17495
10472,5255
10473,3896
10474,15144
10475,7018
10476,4035
10477,20574
10478,4619
10479,19730
10480,13474
10481,18769
10482,13603
10483,16753
10484,11511
10485,302
10486,802
10487,10132
10488,18552
10489,9044
10490,19666
10491,13923
10492,14505
10493,1958
10494,17645
10495,11980
10496,4516
10497,18722
10498,495
10499,445
10500,2067
10501,2978
10502,14387
10503,18034
10504,241
10505,20387
10506,17497
10507,17516
10508,16516
10509,19248
10510,20436
10511,11792
10512,962
10513,19508
10514,13312
10515,18536
10516,1961
10517,4327
10518,7930
10519,12905
10520,11553
10521,18778
10522,5081
10523,8281
10524,13406
10525,7103
10526,213
10527,16905
10528,20475
10529,11659
10530,15875
10531,19614
10532,6808
10533,14112
10534,5690
10535,14799
10536,6728
10537,6408
10538,8051
10539,10568
10540,18471
10541,4079
10542,5041
10543,6762
10544,10431
10545,12660
10546,15427
10547,2752
10548,10508
10549,16835
10550,3751
10551,10638
10552,1558
10553,1946
10554,810
10555,17371
10556,2900
10557,19734
10558,8252
10559,7131
10560,15277
10561,14356
10562,14085
10563,9606
10564,1842
10565,10363
10566,15538
10567,16422
10568,5956
10569,2220
10570,4389
10571,16857
10572,8825
10573,14942
10574,6870
10575,16329
10576,13157
10577,6956
10578,5955
10579,5467
10580,8605
10581,925
10582,5779
10583,16834
10584,2091
10585,4684
10586,7308
10587,4151
10588,18650
10589,12663
10590,4174
10591,10805
10592,11144
10593,13828
10594,9017
10595,1095
10596,17579
10597,9709
10598,12671
10599,7854
10600,13850
10601,15837
10602,4202
10603,14767
10604,3797
10605,8131
10606,16461
10607,3951
10608,3263
10609,18070
10610,5484
10611,18123
10612,10809
10613,3489
10614,19147
10615,3220
10616,8906
10617,18794
10618,19526
10619,4981
10620,16895
10621,13868
10622,49
10623,18440
10624,1219
10625,16243
10626,15324
10627,8490
10628,9276
10629,5767
10630,3855
10631,10093
10632,13261
10633,19652
10634,4874
10635,9174
10636,18234
10637,10196
10638,1689
10639,2883
10640,18026
10641,10721
10642,19115
10643,1487
10644,18456
10645,2365
10646,12554
10647,6265
10648,3329
10649,8147
10650,20323
10651,8619
10652,10602
10653,13845
10654,3016
10655,20512
10656,7178
10657,13041
10658,6585
10659,2362
10660,5929
10661,10085
10662,11810
10663,2155
10664,14579
10665,3590
10666,6227
10667,16419
10668,5291
10669,7300
10670,4906
10671,8763
10672,5440
10673,5927
10674,13341
10675,11990
10676,4749
10677,19561
10678,8973
10679,5406
10680,14258
10681,10795
10682,3497
10683,7168
10684,6944
10685,820
10686,12494
10687,14251
10688,705
10689,3943
10690,12011
10691,8862
10692,2171
10693,275
10694,16344
10695,3616
10696,18669
10697,3643
10698,2231
10699,2766
10700,13137
10701,1109
10702,4901
10703,8867
10704,8624
10705,2148
10706,1898
10707,15408
10708,10512
10709,8946
10710,18745
10711,7387
10712,8739
10713,8216
10714,20427
10715,14340
10716,1537
10717,15461
10718,15134
10719,10863
10720,10811
10721,14777
10722,8258
10723,18189
10724,8728
10725,5900
10726,16953
10727,20254
10728,7430
10729,12181
10730,3759
10731,14430
10732,453
10733,11653
10734,17778
10735,19942
10736,4484
10737,8213
10738,5203
10739,18765
10740,13045
10741,12426
10742,9599
10743,7524
10744,6767
10745,11431
10746,16630
10747,364
10748,15637
10749,19093
10750,19883
10751,18461
10752,15579
10753,10454
10754,19078
10755,2891
10756,11881
10757,4139
10758,2961
10759,19225
10760,20422
10761,6565
10762,14527
10763,17144
10764,18009
10765,10371
10766,2793
10767,1206
10768,8420
10769,2191
10770,1468
10771,1895
10772,307
10773,8918
10774,1374
10775,2456
10776,2678
10777,10189
10778,230
10779,13297
10780,18850
10781,19486
10782,13519
10783,6209
10784,5889
10785,5105
10786,6507
10787,904
10788,18647
10789,10908
10790,11370
10791,3061
10792,9023
10793,5423
10794,5740
10795,19991
10796,14510
10797,16091
10798,1590
10799,10816
10800,17589
10801,17953
10802,7167
10803,5941
10804,7331
10805,15167
10806,10423
10807,7948
10808,13473
10809,5022
10810,16402
10811,16452
10812,3807
10813,5974
10814,12399
10815,15292
10816,17775
10817,13422
10818,17849
10819,19027
10820,11891
10821,4399
10822,18721
10823,14442
10824,15686
10825,19527
10826,19463
10827,7690
10828,18910
10829,10565
10830,4531
10831,1453
10832,16961
10833,3419
10834,9179
10835,13503
10836,5918
10837,14208
10838,19021
10839,3353
10840,16342
10841,18375
10842,3958
10843,17194
10844,5469
10845,11116
10846,15924
10847,1
10848,12809
10849,12132
10850,13348
10851,1230
10852,18941
10853,12806
10854,12480
10855,2159
10856,12454
10857,9467
10858,12153
10859,7935
10860,10822
10861,808
10862,13551
10863,5
10864,12031
10865,10728
10866,2018
10867,2210
10868,13798
10869,7349
10870,5195
10871,10934
10872,17251
10873,2027
10874,10869
10875,3991
10876,11525
10877,14836
10878,8273
10879,20581
10880,15246
10881,2158
10882,20260
10883,3657
10884,14500
10885,13477
10886,6509
10887,5546
10888,20225
10889,4311
10890,15082
10891,7963
10892,6445
10893,15036
10894,14480
10895,10166
10896,9707
10897,12488
10898,2030
10899,3459
10900,11100
10901,3457
10902,10957
10903,13410
10904,7904
10905,15446
10906,14968
10907,15113
10908,3256
10909,9924
10910,16743
10911,5685
10912,19636
10913,18858
10914,17211
10915,439
10916,3970
10917,2861
10918,15447
10919,8113
10920,13068
10921,17126
10922,1966
10923,17074
10924,13358
10925,3086
10926,9868
10927,2867
10928,7460
10929,19362
10930,8944
10931,827
10932,4454
10933,15014
10934,13214
10935,2187
10936,18698
10937,6938
10938,1188
10939,8300
10940,12168
10941,3586
10942,4972
10943,4654
10944,8632
10945,18390
10946,8572
10947,5633
10948,11321
10949,7325
10950,18318
10951,18743
10952,15606
10953,10613
10954,676
10955,19424
10956,5857
10957,8947
10958,13649
10959,2154
10960,1171
10961,4203
10962,12035
10963,7649
10964,7977
10965,5202
10966,4896
10967,10480
10968,17696
10969,14434
10970,11323
10971,883
10972,15619
10973,19396
10974,19880
10975,4372
10976,10837
10977,7136
10978,8927
10979,16585
10980,5563
10981,3357
10982,6799
10983,16873
10984,13576
10985,3607
10986,15470
10987,7597
10988,10113
10989,4800
10990,7574
10991,8820
10992,11056
10993,4051
10994,5135
10995,12593
10996,13027
10997,6119
10998,7422
10999,17278
11000,13113
11001,19216
11002,15858
11003,12716
11004,16849
11005,9877
11006,20448
11007,1902
11008,18222
11009,5192
11010,8417
11011,2008
11012,15437
11013,8991
11014,12619
11015,13094
11016,18569
11017,3043
11018,7716
11019,2288
11020,10940
11021,14652
11022,13638
11023,8726
11024,19103
11025,8448
11026,2897
11027,3959
11028,16505
11029,19967
11030,14210
11031,17840
11032,11796
11033,3835
11034,9242
11035,15065
11036,19752
11037,14693
11038,6427
11039,17153
11040,3301
11041,13281
11042,5739
11043,18688
11044,13273
11045,12
11046,11266
11047,12323
11048,10843
11049,19638
11050,4053
11051,19960
11052,8933
11053,2223
11054,7443
11055,11656
11056,5095
11057,18429
11058,15307
11059,744
11060,18068
11061,1628
11062,6212
11063,11825
11064,4032
11065,6715
11066,16088
11067,3903
11068,9166
11069,15504
11070,8440
11071,5659
11072,16058
11073,14165
11074,6436
11075,5347
11076,17013
11077,10083
11078,8097
11079,18516
11080,10972
11081,5694
11082,13048
11083,13521
11084,2395
11085,3207
11086,12301
11087,11446
11088,13004
11089,10485
11090,7134
11091,20080
11092,20320
11093,19930
11094,3068
11095,18505
11096,12239
11097,15892
11098,5016
11099,1300
11100,3480
11101,15527
11102,11942
11103,8172
11104,12392
11105,1753
11106,17735
11107,10889
11108,8283
11109,13489
11110,2126
11111,20110
11112,10880
11113,18274
11114,5962
11115,15187
11116,19152
11117,14186
11118,10592
11119,16401
11120,9378
11121,20000
11122,4
11123,17689
11124,9942
11125,15090
11126,1618
11127,11160
11128,12317
11129,4511
11130,17852
11131,11471
11132,15129
11133,14786
11134,2079
11135,20297
11136,17305
11137,4270
11138,15520
11139,12807
11140,10062
11141,12975
11142,9414
11143,19851
11144,6066
11145,10378
11146,12646
11147,18914
11148,4907
11149,14487
11150,18126
11151,5378
11152,647
11153,15171
11154,20206
11155,9387
11156,7682
11157,6287
11158,11557
11159,18492
11160,1324
11161,19402
11162,8928
11163,1127
11164,18986
11165,16096
11166,18462
11167,11787
11168,19910
11169,9770
11170,17965
11171,14426
11172,1697
11173,5993
11174,18814
11175,12757
11176,2595
11177,13654
11178,2794
11179,14892
11180,17351
11181,5638
11182,13668
11183,1314
11184,3123
11185,14763
11186,4762
11187,13288
11188,11733
11189,8361
11190,12020
11191,13127
11192,12012
11193,20593
11194,3754
11195,3094
11196,15333
11197,7693
11198,14932
11199,180
11200,17405
11201,3050
11202,1553
11203,4959
11204,20247
11205,289
11206,9226
11207,11418
11208,4753
11209,19137
11210,11040
11211,2629
11212,8270
11213,15291
11214,2407
11215,18630
11216,14810
11217,469
11218,8486
11219,18305
11220,11429
11221,40
11222,5049
11223,6074
11224,1569
11225,194
11226,13526
11227,14956
11228,16522
11229,18554
11230,19669
11231,15620
11232,17390
11233,8128
11234,15503
11235,1660
11236,3491
11237,9354
11238,16104
11239,1875
11240,3119
11241,52
11242,1070
11243,3188
11244,4675
11245,14618
11246,9672
11247,16077
11248,4129
11249,11550
11250,16160
11251,10802
11252,20147
11253,14812
11254,17814
11255,15297
11256,19523
11257,11802
11258,18799
11259,1880
11260,19897
11261,8826
11262,13626
11263,1138
11264,18684
11265,15815
11266,15430
11267,14082
11268,3985
11269,1092
11270,8513
11271,17577
11272,10232
11273,5325
11274,907
11275,12198
11276,6409
11277,7580
11278,3317
11279,12074
11280,1997
11281,4424
11282,16496
11283,16700
11284,2548
11285,11628
11286,8267
11287,2415
11288,5329
11289,5908
11290,55
11291,16494
11292,9575
11293,9652
11294,18452
11295,13247
11296,12110
11297,3810
11298,11658
11299,13291
11300,1094
11301,7729
11302,11981
11303,10516
11304,10799
11305,19465
11306,11130
11307,16303
11308,5994
11309,13195
11310,11813
11311,12830
11312,19933
11313,1835
11314,11364
11315,18448
11316,19644
11317,9936
11318,20563
11319,16004
11320,8025
11321,9441
11322,5289
11323,3490
11324,10279
11325,13752
11326,15758
11327,6273
11328,9082
11329,6560
11330,7692
11331,13019
11332,19759
11333,14988
11334,10337
11335,9031
11336,18877
11337,489
11338,19048
11339,4836
11340,18154
11341,16881
11342,4409
11343,6542
11344,18912
11345,8559
11346,1908
11347,17854
11348,14297
11349,10234
11350,15732
11351,4287
11352,404
11353,3857
11354,4385
11355,6657
11356,11392
11357,1758
11358,20398
11359,10326
11360,11061
11361,16025
11362,10906
11363,620
11364,15115
11365,15725
11366,8040
11367,17281
11368,18268
11369,12057
11370,8777
11371,1993
11372,7364
11373,8998
11374,18180
11375,9640
11376,11903
11377,16279
11378,6198
11379,9331
11380,19931
11381,15402
11382,12591
11383,6032
11384,14534
11385,18571
11386,4059
11387,839
11388,14687
11389,9069
11390,668
11391,2820
11392,578
11393,14448
11394,7045
11395,5691
11396,6466
11397,14086
11398,6674
11399,18374
11400,17361
11401,2416
11402,4257
11403,14620
11404,10666
11405,18550
11406,923
11407,8613
11408,18981
11409,10546
11410,13721
11411,6007
11412,5796
11413,6712
11414,3535
11415,18609
11416,11963
11417,2161
11418,11611
11419,394
11420,6009
11421,17339
11422,2887
11423,5544
11424,3051
11425,13185
11426,16
11427,11307
11428,11706
11429,14871
11430,14770
11431,6561
11432,6034
11433,18352
11434,19170
11435,11765
11436,18781
11437,20069
11438,15880
11439,14316
11440,10695
11441,9152
11442,18345
11443,17826
11444,6613
11445,5798
11446,18437
11447,18718
11448,16950
11449,13174
11450,18149
11451,9219
11452,16011
11453,12108
11454,2826
11455,9488
11456,464
11457,193
11458,13722
11459,11866
11460,5921
11461,1157
11462,19813
11463,9195
11464,3986
11465,2706
11466,8135
11467,3979
11468,3463
11469,16806
11470,8466
11471,4869
11472,4317
11473,9310
11474,11865
11475,8390
11476,20259
11477,19014
11478,13021
11479,2774
11480,840
11481,8639
11482,5667
11483,2444
11484,3813
11485,5416
11486,12675
11487,18433
11488,15172
11489,9732
11490,8155
11491,19369
11492,10566
11493,16705
11494,9118
11495,5138
11496,12894
11497,16663
11498,13444
11499,6776
11500,20324
11501,12919
11502,15910
11503,6616
11504,110
11505,19655
11506,5199
11507,11313
11508,3454
11509,2298
11510,14913
11511,18497
11512,7857
11513,17767
11514,15410
11515,10026
11516,13451
11517,9974
11518,14983
11519,16682
11520,11675
11521,5960
11522,8649
11523,11292
11524,8457
11525,10063
11526,8322
11527,6706
11528,10379
11529,2814
11530,9169
11531,10916
11532,7040
11533,17072
11534,18762
11535,1562
11536,20305
11537,2151
11538,8362
11539,11528
11540,13760
11541,11597
11542,6830
11543,2364
11544,17993
11545,12754
11546,12687
11547,18882
11548,3694
11549,5856
11550,7707
11551,3334
11552,778
11553,19206
11554,7848
11555,19041
11556,18407
11557,12078
11558,6710
11559,6955
11560,5570
11561,15551
11562,14925
11563,14838
11564,9939
11565,10179
11566,2832
11567,2479
11568,1776
11569,1575
11570,4704
11571,14876
11572,16965
11573,2603
11574,8698
11575,1195
11576,1339
11577,1296
11578,16181
11579,17288
11580,14634
11581,1677
11582,15544
11583,15973
11584,11472
11585,4831
11586,3686
11587,12032
11588,15374
11589,19938
11590,11299
11591,8834
11592,12187
11593,13746
11594,14229
11595,30
11596,8464
11597,18760
11598,19481
11599,15028
11600,9340
11601,15423
11602,12864
11603,14056
11604,10037
11605,15621
11606,9271
11607,8085
11608,6874
11609,1329
11610,9303
11611,12860
11612,12898
11613,11697
11614,2033
11615,9572
11616,9815
11617,8341
11618,20384
11619,14894
11620,4852
11621,10476
11622,9688
11623,13201
11624,15810
11625,13938
11626,4782
11627,9255
11628,15953
11629,957
11630,5989
11631,9249
11632,7966
11633,10658
11634,8378
11635,5615
11636,18699
11637,17817
11638,20210
11639,19204
11640,2234
11641,11243
11642,8092
11643,6317
11644,16846
11645,4709
11646,1199
11647,20081
11648,13516
11649,15401
11650,18909
11651,4142
11652,18424
11653,14256
11654,142
11655,17052
11656,15367
11657,10041
11658,285
11659,870
11660,195
11661,18964
11662,10637
11663,16891
11664,14119
11665,18181
11666,5339
11667,18644
11668,18945
11669,6620
11670,18340
11671,15199
11672,14290
11673,246
11674,2026
11675,5324
11676,13303
11677,8704
11678,4329
11679,10841
11680,5990
11681,14408
11682,16233
11683,15256
11684,3669
11685,260
11686,3508
11687,18518
11688,16649
11689,4502
11690,15922
11691,8290
11692,11217
11693,12923
11694,11451
11695,13969
11696,15611
11697,15275
11698,10304
11699,12441
11700,10291
11701,14907
11702,14966
11703,19905
11704,17529
11705,6403
11706,16827
11707,4460
11708,5361
11709,18656
11710,9476
11711,16203
11712,18748
11713,7797
11714,17210
11715,5640
11716,12364
11717,13426
11718,9477
11719,4216
11720,5393
11721,18590
11722,18075
11723,16562
11724,10016
11725,3998
11726,3139
11727,16116
11728,7295
11729,19501
11730,9328
11731,6985
11732,20529
11733,4383
11734,8042
11735,20499
11736,28
11737,9135
11738,8478
11739,18333
11740,13994
11741,1559
11742,1605
11743,403
11744,4638
11745,2885
11746,4837
11747,12088
11748,19159
11749,14934
11750,19941
11751,1208
11752,12932
11753,19925
11754,11945
11755,7413
11756,20350
11757,4789
11758,16081
11759,17946
11760,15798
11761,6158
11762,10143
11763,14993
11764,7424
11765,19135
11766,12336
11767,4147
11768,1384
11769,4621
11770,2351
11771,14854
11772,15974
11773,17482
11774,16190
11775,14380
11776,8537
11777,5861
11778,10756
11779,4425
11780,16578
11781,15987
11782,15710
11783,320
11784,8638
11785,19471
11786,4069
11787,13337
11788,3960
11789,13287
11790,12154
11791,13839
11792,7379
11793,16075
11794,19591
11795,16627
11796,8425
11797,7104
11798,12443
11799,2466
11800,9020
11801,9838
11802,16921
11803,10055
11804,9858
11805,10124
11806,9937
11807,18803
11808,20377
11809,5656
11810,15559
11811,14493
11812,11772
11813,18857
11814,14607
11815,16369
11816,3274
11817,9590
11818,20004
11819,9633
11820,16903
11821,5020
11822,2123
11823,12882
11824,19608
11825,10369
11826,2081
11827,18446
11828,19586
11829,8427
11830,19821
11831,14489
11832,16869
11833,13659
11834,10794
11835,2723
11836,13055
11837,5162
11838,17571
11839,1614
11840,7871
11841,16877
11842,13508
11843,9093
11844,17014
11845,5500
11846,20296
11847,19412
11848,3155
11849,7253
11850,6275
11851,7358
11852,15413
11853,15107
11854,13818
11855,9066
11856,11255
11857,18056
11858,14311
11859,11655
11860,8471
11861,15418
11862,2640
11863,13217
11864,11776
11865,80
11866,15184
11867,20177
11868,18726
11869,17550
11870,2031
11871,15471
11872,942
11873,11009
11874,12508
11875,9626
11876,12743
11877,12990
11878,9645
11879,7611
11880,20447
11881,423
11882,7616
11883,7951
11884,3390
11885,19232
11886,6207
11887,12733
11888,5184
11889,8905
11890,9015
11891,15385
11892,13064
11893,2112
11894,2719
11895,17450
11896,16033
11897,9702
11898,634
11899,7246
11900,9240
11901,20042
11902,5208
11903,2765
11904,7696
11905,15372
11906,7759
11907,11694
11908,14214
11909,2145
11910,17116
11911,10185
11912,2958
11913,366
11914,1742
11915,18265
11916,17709
11917,20383
11918,19026
11919,268
11920,9243
11921,2585
11922,2990
11923,3469
11924,19765
